,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.14012050054070754,0.10906843812760698,0.1344044492507338,0.11648385601730264,0.13564035223234977,0.13934806117719759,0.1262165919975282,0.09871775065657346
insula-lh,0.10398690865813746,0.14921154418327878,0.10220172567688188,0.13731032430824158,0.12332639095507289,0.10725974412377269,0.13701279381136566,0.13969056828324902
insula-rh,0.13073463268365818,0.10419790104947527,0.15322338830584709,0.11334332833583208,0.13808095952023988,0.14437781109445277,0.12203898050974513,0.09400299850074963
lateralorbitofrontal-lh,0.1070253255115181,0.13320932894548576,0.1070253255115181,0.16025182429532123,0.12734296752038918,0.11189011303476892,0.12977536128201458,0.12347975389898412
lateralorbitofrontal-rh,0.12087607429997227,0.11602439700582201,0.12655946770169116,0.12448017743276961,0.14624341558081508,0.13127252564457997,0.1279456612143055,0.10659828112004435
rostralanteriorcingulate-lh,0.13198712320749195,0.10667251975417033,0.14003511852502196,0.11559847819724905,0.1395961369622476,0.14574187884108866,0.12364647351477905,0.09672227099795142
rostralanteriorcingulate-rh,0.11189099917423617,0.1267547481420314,0.11120286264794935,0.12455271125791358,0.12647949353151666,0.1154693091109276,0.1579961464354528,0.12565372969997246
temporalpole-rh,0.09863998749413788,0.1458496170079725,0.09676410817570737,0.13365640143817414,0.11896201344380178,0.10207909957792716,0.14241050492418322,0.161638267938096
