,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.1606012658227848,0.10403481012658228,0.10363924050632911,0.11471518987341772,0.1261867088607595,0.11194620253164557,0.14280063291139242,0.1360759493670886
frontalpole-rh,0.08555805725313606,0.1376648440012866,0.13734319716950788,0.13637825667417175,0.12608555805725313,0.138308137664844,0.10775168864586684,0.13091026053393373
insula-lh,0.08442179037910162,0.136986301369863,0.14176489327811406,0.1360305829882128,0.12456196240841032,0.14049060210258044,0.10640331315705638,0.12934055431666136
insula-rh,0.09020935960591132,0.12992610837438423,0.13023399014778325,0.13885467980295566,0.1290024630541872,0.13669950738916256,0.11145320197044335,0.1336206896551724
lateralorbitofrontal-lh,0.10059356451109028,0.12121212121212122,0.12089971883786317,0.1296469853170884,0.1387066541705717,0.1274601686972821,0.12214932833489535,0.1393314589190878
lateralorbitofrontal-rh,0.08797293140572132,0.1316517994463242,0.1344201784066441,0.13780375269147954,0.12673023685019993,0.1408797293140572,0.10919717010150723,0.13134420178406644
parahippocampal-rh,0.12288993923024984,0.11174881836596894,0.11141120864280891,0.12086428089128967,0.13065496286293046,0.11850101282916949,0.14483457123565158,0.13909520594193112
rostralanteriorcingulate-lh,0.10355117875261116,0.12026260817666368,0.11996418979409132,0.12831990450611758,0.13309459862727543,0.12623097582811102,0.12414204715010445,0.14443449716502538
