,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.1475602586713698,0.08289241622574955,0.1111111111111111,0.12757201646090535,0.13227513227513227,0.12169312169312169,0.14814814814814814,0.12874779541446207
frontalpole-rh,0.09284332688588008,0.13088330109606705,0.13152804642166344,0.13152804642166344,0.13152804642166344,0.13152804642166344,0.11863313990973566,0.13152804642166344
insula-lh,0.07820773930753565,0.0835030549898167,0.16130346232179227,0.14582484725050918,0.13971486761710794,0.15071283095723015,0.11405295315682282,0.12668024439918535
insula-rh,0.08613938919342208,0.08026624902114331,0.13899765074393108,0.1499608457321848,0.14526233359436178,0.1460454189506656,0.12059514487079091,0.1327329678935004
lateralorbitofrontal-lh,0.0900829711576452,0.08099565389174239,0.13433425523508494,0.1453970762544449,0.1485578822599763,0.14144606874753063,0.12485183721849072,0.13433425523508494
lateralorbitofrontal-rh,0.08297115764519952,0.08099565389174239,0.14500197550375346,0.1485578822599763,0.1426313709996049,0.15211378901619912,0.11774002370604504,0.12998814697747926
parahippocampal-rh,0.11120879120879121,0.08043956043956044,0.12175824175824176,0.13406593406593406,0.13758241758241757,0.12967032967032968,0.15032967032967032,0.13494505494505493
rostralanteriorcingulate-lh,0.09312080536912752,0.08598993288590603,0.12919463087248323,0.14093959731543623,0.14219798657718122,0.13674496644295303,0.13003355704697986,0.1417785234899329
