,bankssts-lh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.8306962025316456,0.01740506329113924,0.03322784810126582,0.0,0.02531645569620253,0.060126582278481014,0.022151898734177215,0.011075949367088608
isthmuscingulate-rh,0.01751592356687898,0.7054140127388535,0.01751592356687898,0.10191082802547771,0.011146496815286623,0.050955414012738856,0.030254777070063694,0.06528662420382166
lateraloccipital-lh,0.02886002886002886,0.01875901875901876,0.5772005772005772,0.0,0.3217893217893218,0.0,0.0,0.05339105339105339
parahippocampal-rh,0.0,0.09116809116809117,0.0,0.7535612535612536,0.0,0.0,0.1168091168091168,0.038461538461538464
parsorbitalis-rh,0.02472952086553323,0.013910355486862442,0.3755795981452859,0.0,0.5564142194744977,0.0,0.0,0.02936630602782071
rostralanteriorcingulate-lh,0.08421052631578947,0.07157894736842105,0.0,0.0,0.0,0.8442105263157895,0.0,0.0
temporalpole-lh,0.015105740181268883,0.028700906344410877,0.0,0.12084592145015106,0.0,0.0,0.7960725075528701,0.03927492447129909
transversetemporal-rh,0.006418485237483954,0.051347881899871634,0.04236200256739409,0.04236200256739409,0.021822849807445442,0.0,0.038510911424903725,0.7971758664955071
