,bankssts-rh,entorhinal-rh,frontalpole-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6352723915050785,0.024930747922437674,0.046168051708217916,0.06832871652816251,0.024007386888273315,0.08125577100646353,0.1172668513388735,0.002770083102493075
entorhinal-rh,0.032648125755743655,0.6070133010882709,0.0,0.03869407496977025,0.2478839177750907,0.013301088270858524,0.032648125755743655,0.02781136638452237
frontalpole-rh,0.06751054852320675,0.0,0.8255977496483825,0.01828410689170183,0.01969057665260197,0.0,0.046413502109704644,0.02250351617440225
inferiortemporal-rh,0.06811594202898551,0.02463768115942029,0.010869565217391304,0.427536231884058,0.07173913043478261,0.21956521739130436,0.021014492753623187,0.1565217391304348
insula-rh,0.02622950819672131,0.17049180327868851,0.013114754098360656,0.08114754098360656,0.4778688524590164,0.051639344262295085,0.11229508196721312,0.06721311475409836
parahippocampal-rh,0.07175226586102719,0.009818731117824773,0.0,0.23867069486404835,0.05362537764350453,0.3889728096676737,0.04909365558912387,0.18806646525679757
temporalpole-rh,0.1156015037593985,0.020676691729323307,0.03289473684210526,0.02913533834586466,0.13815789473684212,0.05921052631578947,0.5592105263157895,0.045112781954887216
transversetemporal-rh,0.008665511265164644,0.019064124783362217,0.01559792027729636,0.20363951473136915,0.07625649913344887,0.2218370883882149,0.0415944540727903,0.41334488734835356
