,bankssts-lh,caudalanteriorcingulate-rh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,middletemporal-lh,superiorparietal-lh
bankssts-lh,0.2,0.0,0.0,0.2,0.0,0.19,0.2,0.21
caudalanteriorcingulate-rh,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.19148936170212766,0.0,0.0,0.20212765957446807,0.0,0.2127659574468085,0.19148936170212766,0.20212765957446807
insula-lh,0.0,0.3076923076923077,0.0,0.0,0.6923076923076923,0.0,0.0,0.0
insula-rh,0.19101123595505617,0.0,0.0,0.20224719101123595,0.0,0.21348314606741572,0.19101123595505617,0.20224719101123595
middletemporal-lh,0.2,0.0,0.0,0.2,0.0,0.19,0.2,0.21
superiorparietal-lh,0.19387755102040816,0.0,0.0,0.20408163265306123,0.0,0.20408163265306123,0.19387755102040816,0.20408163265306123
