,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,paracentral-lh,parahippocampal-lh,parahippocampal-rh
caudalanteriorcingulate-lh,0.12025316455696203,0.12658227848101267,0.12658227848101267,0.12025316455696203,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
frontalpole-lh,0.12,0.12666666666666668,0.12666666666666668,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668
frontalpole-rh,0.12025316455696203,0.12658227848101267,0.12658227848101267,0.12025316455696203,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
insula-lh,0.12422360248447205,0.12422360248447205,0.13043478260869565,0.12422360248447205,0.12422360248447205,0.12422360248447205,0.12422360248447205,0.12422360248447205
insula-rh,0.12,0.12666666666666668,0.12666666666666668,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668
paracentral-lh,0.12,0.12666666666666668,0.12666666666666668,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668
parahippocampal-lh,0.12,0.12666666666666668,0.12666666666666668,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668
parahippocampal-rh,0.12,0.12666666666666668,0.12666666666666668,0.12,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668
