,FC5,Pz,O1,Fp2,AF7,FT7,PO3,PO8
FC5,0.6380368098159509,0.0,0.0,0.0,0.0,0.0,0.3619631901840491,0.0
Pz,0.0,0.32620320855614976,0.0,0.33689839572192515,0.33689839572192515,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.16145833333333334,0.0,0.4583333333333333,0.3802083333333333,0.0,0.0,0.0
AF7,0.0,0.17613636363636365,0.0,0.4147727272727273,0.4090909090909091,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.5042735042735043,0.0,0.0,0.0,0.0,0.0,0.49572649572649574,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
