,C3,Fp2,AF7,AFz,FT7,F6,AF8,AF4
C3,0.7582417582417582,0.0,0.0,0.0,0.0,0.0,0.24175824175824176,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5057471264367817,0.0,0.0,0.0,0.0,0.0,0.4942528735632184,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
