,C3,Fp2,AF7,AFz,FT7,F6,AF8,AF4
C3,0.16452442159383032,0.16709511568123395,0.16709511568123395,0.16709511568123395,0.0,0.16709511568123395,0.0,0.16709511568123395
Fp2,0.08311345646437995,0.18865435356200527,0.19261213720316622,0.19129287598944592,0.0,0.18997361477572558,0.0,0.15435356200527706
AF7,0.06666666666666667,0.14974358974358976,0.22666666666666666,0.18974358974358974,0.0,0.22153846153846155,0.0,0.14564102564102563
AFz,0.07311586051743532,0.16422947131608548,0.2080989876265467,0.2047244094488189,0.0,0.20584926884139482,0.0,0.1439820022497188
FT7,0.0,0.0,0.0,0.0,0.4927536231884058,0.0,0.5072463768115942,0.0
F6,0.06385068762278978,0.14341846758349705,0.2180746561886051,0.18172888015717092,0.0,0.24263261296660119,0.0,0.15029469548133595
AF8,0.0,0.0,0.0,0.0,0.26640926640926643,0.0,0.7335907335907336,0.0
AF4,0.08463541666666667,0.15755208333333334,0.19010416666666666,0.171875,0.0,0.19921875,0.0,0.19661458333333334
