,C3,Fp2,AF7,AFz,FT7,F6,AF8,AF4
C3,0.2471042471042471,0.25096525096525096,0.0,0.25096525096525096,0.0,0.0,0.25096525096525096,0.0
Fp2,0.23616236162361623,0.25276752767527677,0.0,0.25461254612546125,0.0,0.0,0.2564575645756458,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.22491349480968859,0.24048442906574394,0.0,0.2681660899653979,0.0,0.0,0.2664359861591695,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.0,0.5208333333333334
AF8,0.20155038759689922,0.21550387596899226,0.0,0.23255813953488372,0.0,0.0,0.35038759689922483,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.88
