,C3,Fp2,AF7,AFz,FT7,F6,AF8,AF4
C3,0.49137931034482757,0.0,0.25862068965517243,0.25,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3409090909090909,0.0,0.3352272727272727,0.32386363636363635,0.0,0.0,0.0,0.0
AFz,0.3352601156069364,0.0,0.3352601156069364,0.32947976878612717,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.10714285714285714
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.47368421052631576
