,F7,TP9,Fp2,AF7,AF3,PO4,F6,AF8
F7,0.49557522123893805,0.504424778761062,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.4634146341463415,0.5365853658536586,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0125,0.0,0.0,0.8625,0.0,0.125
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.047619047619047616,0.0,0.0,0.42857142857142855,0.0,0.5238095238095238
