,FC5,Pz,O1,Fp2,AF7,FT7,PO3,PO8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.496,0.0,0.0,0.504,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5414364640883977,0.0,0.19889502762430938,0.2596685082872928
FT7,0.0,0.0,0.3772455089820359,0.0,0.0,0.6227544910179641,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.34579439252336447,0.0,0.32710280373831774,0.32710280373831774
PO8,0.0,0.0,0.0,0.0,0.36923076923076925,0.0,0.27692307692307694,0.35384615384615387
