,FC5,Pz,O1,Fp2,AF7,FT7,PO3,PO8
FC5,0.33220338983050846,0.3389830508474576,0.3288135593220339,0.0,0.0,0.0,0.0,0.0
Pz,0.2840909090909091,0.39204545454545453,0.32386363636363635,0.0,0.0,0.0,0.0,0.0
O1,0.29153605015673983,0.3573667711598746,0.3510971786833856,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.3125,0.34375,0.0,0.34375,0.0
AF7,0.0,0.0,0.0,0.29411764705882354,0.38235294117647056,0.0,0.3235294117647059,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.1282051282051282,0.15384615384615385,0.0,0.717948717948718,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
