,C3,Fp2,AF7,AFz,FT7,F6,AF8,AF4
C3,0.41823899371069184,0.21069182389937108,0.02830188679245283,0.0,0.0,0.0,0.0031446540880503146,0.33962264150943394
Fp2,0.32075471698113206,0.3113207547169811,0.04245283018867924,0.0,0.0,0.0,0.0047169811320754715,0.32075471698113206
AF7,0.25,0.25,0.225,0.0,0.0,0.0,0.025,0.25
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222
AF4,0.3595890410958904,0.22945205479452055,0.030821917808219176,0.0,0.0,0.0,0.003424657534246575,0.3767123287671233
