,C3,Fp2,AF7,AFz,FT7,F6,AF8,AF4
C3,0.42086956521739133,0.10434782608695652,0.11577639751552796,0.11478260869565217,0.011428571428571429,0.04944099378881987,0.08,0.10335403726708074
Fp2,0.08714642262895175,0.2832778702163062,0.1834442595673877,0.20174708818635606,0.024126455906821963,0.061148086522462564,0.10024958402662229,0.05886023294509152
AF7,0.09957356076759062,0.1880597014925373,0.2835820895522388,0.17249466950959488,0.008528784648187633,0.08528784648187633,0.05799573560767591,0.1044776119402985
AFz,0.0925331192292252,0.1951023685266961,0.16358892011240467,0.29807306302689685,0.08269771176234444,0.0367322360497792,0.08289843436370935,0.0483741469289442
FT7,0.02100840336134454,0.0546218487394958,0.018674136321195144,0.19187675070028012,0.5406162464985994,0.0032679738562091504,0.0718954248366013,0.09803921568627451
F6,0.09028727770177838,0.1349749202006384,0.18467852257181944,0.084359325125399,0.00364797081623347,0.3087095303237574,0.05927952576379389,0.13406292749658003
AF8,0.11896869244935543,0.17716390423572745,0.10202578268876611,0.15248618784530388,0.056353591160221,0.04788213627992634,0.3443830570902394,0.0007366482504604051
AF4,0.12542164980067463,0.0880098129408157,0.14964734743943575,0.07574363692118982,0.06531738730450783,0.08954308494326893,0.00030665440049064706,0.4060104262496167
