,C3,Fp2,AF7,AFz,FT7,F6,AF8,AF4
C3,0.20276497695852536,0.2119815668202765,0.16129032258064516,0.2119815668202765,0.2119815668202765,0.0,0.0,0.0
Fp2,0.15517241379310345,0.3,0.1206896551724138,0.19310344827586207,0.23103448275862068,0.0,0.0,0.0
AF7,0.1977401129943503,0.2033898305084746,0.192090395480226,0.2033898305084746,0.2033898305084746,0.0,0.0,0.0
AFz,0.18292682926829268,0.23170731707317074,0.14227642276422764,0.22357723577235772,0.21951219512195122,0.0,0.0,0.0
FT7,0.17045454545454544,0.2537878787878788,0.13257575757575757,0.19318181818181818,0.25,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
