,F7,C3,FT10,F8,Fp2,AF7,F5,FT7
F7,0.5086206896551724,0.49137931034482757,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
