,FC5,Pz,O1,Fp2,AF7,FT7,PO3,PO8
FC5,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
Pz,0.040229885057471264,0.5172413793103449,0.4425287356321839,0.0,0.0,0.0,0.0,0.0
O1,0.043478260869565216,0.484472049689441,0.4720496894409938,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.32857142857142857,0.0,0.0,0.3357142857142857,0.3357142857142857
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.27325581395348836,0.0,0.0,0.36046511627906974,0.36627906976744184
PO8,0.0,0.0,0.0,0.18725099601593626,0.0,0.0,0.250996015936255,0.5617529880478087
