,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.15718157181571815,0.03523035230352303,0.15718157181571815,0.12737127371273713,0.11924119241192412,0.12466124661246612,0.12466124661246612,0.15447154471544716
parsopercularis-lh,0.20833333333333334,0.2638888888888889,0.20833333333333334,0.041666666666666664,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.19444444444444445
parstriangularis-rh,0.15718157181571815,0.03523035230352303,0.15718157181571815,0.12737127371273713,0.11924119241192412,0.12466124661246612,0.12466124661246612,0.15447154471544716
rostralmiddlefrontal-lh,0.14375,0.003125,0.14375,0.14375,0.1375,0.14375,0.14375,0.140625
superiorparietal-lh,0.14332247557003258,0.0,0.14332247557003258,0.14332247557003258,0.14006514657980457,0.14332247557003258,0.14332247557003258,0.14332247557003258
superiortemporal-lh,0.14423076923076922,0.0,0.14423076923076922,0.14423076923076922,0.13782051282051283,0.14423076923076922,0.14423076923076922,0.14102564102564102
superiortemporal-rh,0.14423076923076922,0.0,0.14423076923076922,0.14423076923076922,0.13782051282051283,0.14423076923076922,0.14423076923076922,0.14102564102564102
supramarginal-rh,0.15616438356164383,0.03287671232876712,0.15616438356164383,0.12876712328767123,0.12054794520547946,0.12602739726027398,0.12602739726027398,0.15342465753424658
