,F7,FT9,CP1,F4,AF7,AFz,CPz,AF8
F7,0.2545454545454545,0.2606060606060606,0.0,0.0,0.24242424242424243,0.23636363636363636,0.0,0.006060606060606061
FT9,0.25,0.27380952380952384,0.0,0.0,0.23809523809523808,0.23214285714285715,0.0,0.005952380952380952
CP1,0.0,0.0,0.2711864406779661,0.3050847457627119,0.0,0.0,0.11864406779661017,0.3050847457627119
F4,0.0,0.0,0.14634146341463414,0.3902439024390244,0.0,0.0,0.06504065040650407,0.3983739837398374
AF7,0.2545454545454545,0.2606060606060606,0.0,0.0,0.24242424242424243,0.23636363636363636,0.0,0.006060606060606061
AFz,0.2564102564102564,0.2564102564102564,0.0,0.0,0.24358974358974358,0.23717948717948717,0.0,0.00641025641025641
CPz,0.0,0.0,0.25806451612903225,0.25806451612903225,0.0,0.0,0.22580645161290322,0.25806451612903225
AF8,0.0,0.0,0.13740458015267176,0.3893129770992366,0.0,0.0,0.061068702290076333,0.4122137404580153
