,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0
P7,0.0,0.5076923076923077,0.0,0.0,0.0,0.0,0.0,0.49230769230769234
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.49206349206349204
