,FC1,P7,CP6,FT10,F8,AF7,FT8,AF4
FC1,0.2830188679245283,0.2641509433962264,0.03773584905660377,0.05660377358490566,0.05660377358490566,0.03773584905660377,0.24528301886792453,0.018867924528301886
P7,0.21428571428571427,0.35714285714285715,0.0,0.014285714285714285,0.04285714285714286,0.0,0.37142857142857144,0.0
CP6,0.0,0.0,0.3258426966292135,0.2247191011235955,0.0,0.2247191011235955,0.0,0.2247191011235955
FT10,0.00909090909090909,0.0,0.18181818181818182,0.2545454545454545,0.0,0.2818181818181818,0.0,0.2727272727272727
F8,0.26666666666666666,0.26666666666666666,0.0,0.0,0.2,0.0,0.26666666666666666,0.0
AF7,0.0,0.0,0.14728682170542637,0.2248062015503876,0.0,0.3488372093023256,0.0,0.27906976744186046
FT8,0.1686746987951807,0.3253012048192771,0.0,0.0,0.03614457831325301,0.0,0.46987951807228917,0.0
AF4,0.0,0.0,0.1565217391304348,0.24347826086956523,0.0,0.30434782608695654,0.0,0.2956521739130435
