,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.24691358024691357,0.25925925925925924,0.2222222222222222,0.0,0.0,0.0,0.2716049382716049,0.0
P7,0.1792452830188679,0.330188679245283,0.1509433962264151,0.0,0.0,0.0,0.33962264150943394,0.0
Oz,0.2571428571428571,0.2571428571428571,0.22857142857142856,0.0,0.0,0.0,0.2571428571428571,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.021739130434782608,0.0,0.0,0.0,0.0,0.5434782608695652,0.0,0.43478260869565216
CPz,0.16393442622950818,0.30327868852459017,0.13934426229508196,0.0,0.0,0.0,0.39344262295081966,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.5365853658536586,0.0,0.4634146341463415
