,F7,FT9,CP1,F4,AF7,AFz,CPz,AF8
F7,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0
FT9,0.4,0.36,0.16,0.0,0.08,0.0,0.0,0.0
CP1,0.3125,0.3125,0.25,0.0,0.125,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5625,0.0,0.0,0.4375,0.0
AF7,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.48,0.0,0.0,0.52,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
