,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5454545454545454,0.0,0.0,0.06060606060606061,0.3939393939393939,0.0,0.0
Oz,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.375,0.0,0.0,0.25,0.375,0.0,0.0
FT10,0.06451612903225806,0.41935483870967744,0.0,0.0,0.06451612903225806,0.45161290322580644,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
