,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.3291139240506329,0.12658227848101267,0.05063291139240506,0.1518987341772152,0.0,0.34177215189873417,0.0,0.0
P7,0.24444444444444444,0.2,0.08888888888888889,0.2222222222222222,0.0,0.24444444444444444,0.0,0.0
Oz,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.21739130434782608,0.0,0.21739130434782608,0.0,0.0
P8,0.2549019607843137,0.19607843137254902,0.0784313725490196,0.21568627450980393,0.0,0.2549019607843137,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.313953488372093,0.11627906976744186,0.046511627906976744,0.13953488372093023,0.0,0.38372093023255816,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
