,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.5849056603773585,0.0,0.0,0.0,0.0,0.0,0.41509433962264153,0.0
P7,0.0,0.27586206896551724,0.0,0.0,0.034482758620689655,0.3448275862068966,0.0,0.3448275862068966
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857
FT10,0.01694915254237288,0.15254237288135594,0.0,0.0,0.01694915254237288,0.4067796610169492,0.0,0.4067796610169492
CPz,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.0,0.15,0.0,0.0,0.016666666666666666,0.4166666666666667,0.0,0.4166666666666667
