,F7,FT9,CP1,F4,AF7,AFz,CPz,AF8
F7,0.21052631578947367,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0547945205479452,0.0,0.0,0.0,0.0,0.4520547945205479,0.4246575342465753,0.0684931506849315
CPz,0.058823529411764705,0.0,0.0,0.0,0.0,0.4411764705882353,0.4264705882352941,0.07352941176470588
AF8,0.19047619047619047,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.23809523809523808
