,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.3211009174311927,0.0,0.0,0.0,0.3486238532110092,0.0,0.3302752293577982,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.007633587786259542,0.0,0.0,0.4351145038167939,0.007633587786259542,0.25190839694656486,0.0,0.29770992366412213
CP6,0.26666666666666666,0.0,0.0,0.0,0.45925925925925926,0.0,0.2740740740740741,0.0
FT10,0.0,0.0,0.0,0.3541666666666667,0.0,0.3125,0.0,0.3333333333333333
CPz,0.3177570093457944,0.0,0.0,0.0,0.35514018691588783,0.0,0.32710280373831774,0.0
AF8,0.0,0.0,0.0,0.36936936936936937,0.0,0.2972972972972973,0.0,0.3333333333333333
