,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.32,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.28
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.05128205128205128,0.23076923076923078,0.0,0.0,0.0,0.2564102564102564,0.23076923076923078,0.23076923076923078
CPz,0.0,0.30434782608695654,0.0,0.0,0.0,0.14492753623188406,0.2753623188405797,0.2753623188405797
AF8,0.0,0.3055555555555556,0.0,0.0,0.0,0.1388888888888889,0.2777777777777778,0.2777777777777778
