,F7,FT9,CP1,F4,AF7,AFz,CPz,AF8
F7,0.23076923076923078,0.23076923076923078,0.0,0.0,0.25274725274725274,0.25274725274725274,0.03296703296703297,0.0
FT9,0.23076923076923078,0.23076923076923078,0.0,0.0,0.25274725274725274,0.25274725274725274,0.03296703296703297,0.0
CP1,0.0,0.0,0.36923076923076925,0.3384615384615385,0.0,0.0,0.0,0.2923076923076923
F4,0.0,0.0,0.3582089552238806,0.34328358208955223,0.0,0.0,0.0,0.29850746268656714
AF7,0.23,0.23,0.0,0.0,0.25,0.26,0.03,0.0
AFz,0.23,0.23,0.0,0.0,0.25,0.26,0.03,0.0
CPz,0.21052631578947367,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.0
AF8,0.0,0.0,0.3442622950819672,0.3442622950819672,0.0,0.0,0.0,0.3114754098360656
