,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
P7,0.025,0.4625,0.4375,0.05,0.0,0.0,0.0,0.025
Oz,0.02631578947368421,0.4605263157894737,0.4342105263157895,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421
P8,0.0,0.3125,0.3125,0.25,0.0,0.0,0.0,0.125
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.14814814814814814,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182
