,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.45215311004784686,0.0645933014354067,0.09808612440191387,0.03827751196172249,0.04904306220095694,0.15311004784688995,0.13995215311004786,0.004784688995215311
P7,0.05725971370143149,0.38752556237218816,0.07975460122699386,0.041922290388548056,0.006134969325153374,0.11247443762781185,0.12372188139059305,0.19120654396728015
Oz,0.16984732824427481,0.15839694656488548,0.3931297709923664,0.04198473282442748,0.0019083969465648854,0.13740458015267176,0.05343511450381679,0.04389312977099236
P8,0.09863013698630137,0.1232876712328767,0.06027397260273973,0.3150684931506849,0.005479452054794521,0.2,0.030136986301369864,0.16712328767123288
CP6,0.23255813953488372,0.05232558139534884,0.0,0.0,0.4127906976744186,0.05232558139534884,0.21511627906976744,0.03488372093023256
FT10,0.12441093308199812,0.0942507068803016,0.06786050895381715,0.06691800188501414,0.005655042412818096,0.4213006597549482,0.05372290292177191,0.16588124410933083
CPz,0.1337579617834395,0.1592356687898089,0.033121019108280254,0.014012738853503185,0.048407643312101914,0.08152866242038216,0.3910828025477707,0.13885350318471337
AF8,0.0031678986272439284,0.19852164730728616,0.028511087645195353,0.06546990496304118,0.004223864836325237,0.19640971488912354,0.11404435058078141,0.38965153115100315
