,F7,FT9,CP1,F4,AF7,AFz,CPz,AF8
F7,0.2,0.0,0.3,0.3,0.0,0.2,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.08,0.0,0.72,0.12,0.0,0.08,0.0,0.0
F4,0.18181818181818182,0.0,0.36363636363636365,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
AFz,0.2,0.0,0.3,0.3,0.0,0.2,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
