,FC1,P7,CP6,FT10,F8,AF7,FT8,AF4
FC1,0.31896551724137934,0.3275862068965517,0.0,0.008620689655172414,0.0,0.0,0.3448275862068966,0.0
P7,0.3162393162393162,0.3247863247863248,0.0,0.008547008547008548,0.0,0.0,0.3504273504273504,0.0
CP6,0.0,0.0,0.1724137931034483,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.0,0.20689655172413793
FT10,0.0,0.0,0.04838709677419355,0.33064516129032256,0.25806451612903225,0.20967741935483872,0.0,0.1532258064516129
F8,0.0,0.0,0.05454545454545454,0.2818181818181818,0.2636363636363636,0.22727272727272727,0.0,0.17272727272727273
AF7,0.0,0.0,0.061224489795918366,0.25510204081632654,0.24489795918367346,0.24489795918367346,0.0,0.19387755102040816
FT8,0.312,0.32,0.0,0.008,0.0,0.0,0.36,0.0
AF4,0.0,0.0,0.075,0.2375,0.2375,0.2375,0.0,0.2125
