,FT9,P7,Oz,P8,CP6,FT10,CPz,AF8
FT9,0.4915254237288136,0.0,0.0,0.0,0.0,0.0,0.5084745762711864,0.0
P7,0.0,0.36,0.0,0.14,0.0,0.16,0.0,0.34
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.2631578947368421,0.0,0.22807017543859648,0.0,0.24561403508771928,0.0,0.2631578947368421
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.26229508196721313,0.0,0.22950819672131148,0.0,0.2459016393442623,0.0,0.26229508196721313
CPz,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
AF8,0.0,0.3541666666666667,0.0,0.14583333333333334,0.0,0.16666666666666666,0.0,0.3333333333333333
