,P7,P8,TP10,Fp2,PO7,PO8,P6,TP8
P7,0.8864935064935064,0.0,0.028311688311688312,0.0,0.0,0.028311688311688312,0.02857142857142857,0.028311688311688312
P8,0.0,0.9328571428571428,0.0,0.0,0.06714285714285714,0.0,0.0,0.0
TP10,0.017655479560998888,0.0,0.2457451884841737,0.0,0.0,0.2459042468585971,0.24526801336090345,0.24542707173532685
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO7,0.0,0.029262086513994912,0.0,0.0,0.9707379134860051,0.0,0.0,0.0
PO8,0.017627441638875654,0.0,0.2456725424805463,0.0,0.0,0.24662537716372876,0.24487851357789422,0.24519612513895506
P6,0.017879948914431672,0.0,0.24537037037037038,0.0,0.0,0.24537037037037038,0.24584929757343552,0.24553001277139208
TP8,0.01768079006052883,0.0,0.2456196240841032,0.0,0.0,0.2456196240841032,0.24546033768716152,0.2456196240841032
