,P7,P8,TP10,Fp2,PO7,PO8,P6,TP8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.256797583081571,0.0,0.0,0.2598187311178248,0.23564954682779457,0.24773413897280966
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.25443786982248523,0.0,0.0,0.27218934911242604,0.23076923076923078,0.24260355029585798
P6,0.0,0.0,0.2508038585209003,0.0,0.0,0.2508038585209003,0.24758842443729903,0.2508038585209003
TP8,0.0,0.0,0.25386996904024767,0.0,0.0,0.25386996904024767,0.24148606811145512,0.25077399380804954
