,CP5,P7,P8,P5,PO7,PO8,P6,TP8
CP5,0.332620320855615,0.0,0.0,0.332620320855615,0.33475935828877007,0.0,0.0,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.3308668076109937,0.0,0.0,0.33403805496828753,0.33509513742071884,0.0,0.0,0.0
PO7,0.33015873015873015,0.0,0.0,0.3322751322751323,0.33756613756613757,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
