,CP5,P7,P8,P5,PO7,PO8,P6,TP8
CP5,0.3373493975903614,0.0,0.0,0.3301204819277108,0.3325301204819277,0.0,0.0,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.3268765133171913,0.0,0.0,0.3389830508474576,0.3341404358353511,0.0,0.0,0.0
PO7,0.327710843373494,0.0,0.0,0.3373493975903614,0.3349397590361446,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
