,CP5,P7,P8,P5,PO7,PO8,P6,TP8
CP5,0.33443891652846874,0.0,0.0,0.3333333333333333,0.3322277501381979,0.0,0.0,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.3320547945205479,0.0,0.0,0.33424657534246577,0.3336986301369863,0.0,0.0,0.0
PO7,0.3313253012048193,0.0,0.0,0.33461117196056955,0.33406352683461116,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
