,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
fusiform-lh,0.0,0.0,0.21505376344086022,0.1935483870967742,0.1827956989247312,0.22580645161290322,0.1827956989247312,0.0
fusiform-rh,0.0,0.0,0.1702127659574468,0.2127659574468085,0.22340425531914893,0.18085106382978725,0.2127659574468085,0.0
insula-rh,0.0,0.0,0.16853932584269662,0.21348314606741572,0.2247191011235955,0.1797752808988764,0.21348314606741572,0.0
parahippocampal-lh,0.0,0.0,0.20212765957446807,0.20212765957446807,0.19148936170212766,0.2127659574468085,0.19148936170212766,0.0
parahippocampal-rh,0.0,0.0,0.16853932584269662,0.21348314606741572,0.2247191011235955,0.1797752808988764,0.21348314606741572,0.0
rostralanteriorcingulate-rh,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
