,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.7299880525686977,0.03106332138590203,0.052568697729988054,0.0,0.0,0.10991636798088411,0.0,0.07646356033452807
frontalpole-lh,0.0330188679245283,0.5165094339622641,0.0294811320754717,0.02240566037735849,0.02358490566037736,0.19929245283018868,0.17570754716981132,0.0
frontalpole-rh,0.09480812641083522,0.056433408577878104,0.5214446952595937,0.056433408577878104,0.07674943566591422,0.11286681715575621,0.03611738148984198,0.045146726862302484
lateralorbitofrontal-lh,0.0,0.01699463327370304,0.020572450805008944,0.5134168157423972,0.23792486583184258,0.10822898032200358,0.10286225402504472,0.0
medialorbitofrontal-rh,0.0,0.019113814074717638,0.02780191138140747,0.2380538662033015,0.4587315377932233,0.04865334491746308,0.18592528236316247,0.021720243266724587
rostralanteriorcingulate-lh,0.08056042031523643,0.14623467600700527,0.04203152364273205,0.10683012259194395,0.04903677758318739,0.4842381786339755,0.02714535901926445,0.063922942206655
rostralanteriorcingulate-rh,0.0,0.16703056768558952,0.019650655021834062,0.1277292576419214,0.2292576419213974,0.03384279475982533,0.42248908296943233,0.0
temporalpole-rh,0.12653061224489795,0.0,0.044897959183673466,0.0,0.05510204081632653,0.14489795918367346,0.0,0.6285714285714286
