,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6488888888888888,0.0,0.2651851851851852,0.0,0.0,0.08592592592592592,0.0,0.0
frontalpole-rh,0.0,0.4401268834258525,0.0,0.14750198255352895,0.14115781126090404,0.034892942109436956,0.09754163362410785,0.1387787470261697
isthmuscingulate-rh,0.2493112947658402,0.0,0.7011019283746557,0.0,0.0,0.049586776859504134,0.0,0.0
medialorbitofrontal-lh,0.0,0.18830525272547077,0.0,0.39643211100099107,0.33002973240832506,0.022794846382556987,0.062438057482656094,0.0
medialorbitofrontal-rh,0.0,0.1565217391304348,0.0,0.29304347826086957,0.4617391304347826,0.021739130434782608,0.06695652173913043,0.0
paracentral-lh,0.06206896551724138,0.052873563218390804,0.034482758620689655,0.028735632183908046,0.03103448275862069,0.6689655172413793,0.12183908045977011,0.0
rostralanteriorcingulate-lh,0.0,0.1266735324407827,0.0,0.0690010298661174,0.08341915550978372,0.10504634397528322,0.4057672502574665,0.21009268795056643
rostralanteriorcingulate-rh,0.0,0.22420382165605096,0.0,0.0,0.0,0.0,0.26496815286624203,0.510828025477707
