,bankssts-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-rh,transversetemporal-lh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.8717948717948718,0.0,0.0,0.1282051282051282,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.36879432624113473,0.16312056737588654,0.0425531914893617,0.09929078014184398,0.11347517730496454,0.2127659574468085
frontalpole-rh,0.0,0.0,0.18382352941176472,0.2867647058823529,0.16176470588235295,0.22058823529411764,0.0,0.14705882352941177
isthmuscingulate-rh,0.0,0.056818181818181816,0.09090909090909091,0.26136363636363635,0.29545454545454547,0.26136363636363635,0.0,0.03409090909090909
pericalcarine-rh,0.0,0.0,0.11267605633802817,0.21830985915492956,0.15492957746478872,0.43661971830985913,0.0,0.07746478873239436
rostralanteriorcingulate-rh,0.0,0.0,0.27450980392156865,0.0,0.0,0.0,0.7254901960784313,0.0
transversetemporal-lh,0.0,0.0,0.3448275862068966,0.20689655172413793,0.011494252873563218,0.10344827586206896,0.0,0.3333333333333333
