,bankssts-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.7185185185185186,0.0,0.0,0.0,0.08518518518518518,0.0,0.08888888888888889,0.10740740740740741
frontalpole-rh,0.0,0.7906976744186046,0.0,0.0,0.0,0.0,0.023255813953488372,0.18604651162790697
fusiform-rh,0.0,0.0,0.33212996389891697,0.29061371841155237,0.03790613718411552,0.33935018050541516,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.2665505226480836,0.367595818815331,0.04355400696864112,0.32229965156794427,0.0,0.0
isthmuscingulate-rh,0.07368421052631578,0.0,0.06315789473684211,0.08070175438596491,0.6140350877192983,0.0912280701754386,0.07719298245614035,0.0
parahippocampal-rh,0.0,0.0,0.2797527047913447,0.29520865533230295,0.04636785162287481,0.3786707882534776,0.0,0.0
rostralanteriorcingulate-rh,0.10309278350515463,0.006872852233676976,0.0,0.0,0.06872852233676977,0.0,0.6632302405498282,0.15807560137457044
temporalpole-rh,0.0903010033444816,0.10033444816053512,0.0,0.0,0.0,0.0,0.1605351170568562,0.6488294314381271
