,bankssts-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-rh,transversetemporal-lh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.8176470588235294,0.0,0.0,0.18235294117647058,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.40420560747663553,0.17757009345794392,0.06542056074766354,0.09579439252336448,0.10514018691588785,0.15186915887850466
frontalpole-rh,0.0,0.0,0.14855072463768115,0.40217391304347827,0.08876811594202899,0.17028985507246377,0.1286231884057971,0.06159420289855073
isthmuscingulate-rh,0.0,0.1111111111111111,0.11469534050179211,0.16845878136200718,0.31899641577060933,0.1971326164874552,0.0035842293906810036,0.08602150537634409
pericalcarine-rh,0.0,0.0,0.10158013544018059,0.21218961625282168,0.12415349887133183,0.4650112866817156,0.013544018058690745,0.0835214446952596
rostralanteriorcingulate-rh,0.0,0.0,0.12912912912912913,0.2072072072072072,0.0,0.012012012012012012,0.6096096096096096,0.042042042042042045
transversetemporal-lh,0.0,0.0,0.20833333333333334,0.09615384615384616,0.0641025641025641,0.10576923076923077,0.05128205128205128,0.47435897435897434
