,entorhinal-lh,frontalpole-lh,frontalpole-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6752136752136753,0.0,0.0,0.021367521367521368,0.19658119658119658,0.004273504273504274,0.05555555555555555,0.04700854700854701
frontalpole-lh,0.0,0.8461538461538461,0.07307692307692308,0.0,0.08076923076923077,0.0,0.0,0.0
frontalpole-rh,0.0,0.08333333333333333,0.9066666666666666,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.0
lingual-rh,0.0025906735751295338,0.0,0.0,0.5699481865284974,0.025906735751295335,0.2616580310880829,0.13989637305699482,0.0
parahippocampal-lh,0.12571428571428572,0.054285714285714284,0.0,0.02,0.7571428571428571,0.017142857142857144,0.0,0.025714285714285714
parahippocampal-rh,0.012738853503184714,0.0,0.009554140127388535,0.24203821656050956,0.006369426751592357,0.6369426751592356,0.08917197452229299,0.0031847133757961785
temporalpole-lh,0.040697674418604654,0.0,0.011627906976744186,0.13372093023255813,0.0029069767441860465,0.10174418604651163,0.7034883720930233,0.005813953488372093
temporalpole-rh,0.05909090909090909,0.0,0.00909090909090909,0.0,0.031818181818181815,0.013636363636363636,0.0,0.8863636363636364
