,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.42214532871972316,0.0,0.10207612456747404,0.13667820069204153,0.09342560553633218,0.157439446366782,0.06920415224913495,0.01903114186851211
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.07865168539325842,0.0,0.34129213483146065,0.18258426966292135,0.10112359550561797,0.2205056179775281,0.042134831460674156,0.033707865168539325
inferiortemporal-lh,0.109375,0.0,0.1796875,0.33984375,0.0234375,0.2109375,0.057291666666666664,0.07942708333333333
middletemporal-lh,0.11033274956217162,0.0,0.14535901926444833,0.05779334500875657,0.45709281961471104,0.10332749562171628,0.07180385288966724,0.0542907180385289
parahippocampal-lh,0.11082138200782268,0.0,0.20860495436766624,0.2046936114732725,0.05736636245110821,0.3285528031290743,0.02998696219035202,0.05997392438070404
temporalpole-lh,0.060759493670886074,0.0,0.05063291139240506,0.08860759493670886,0.12658227848101267,0.03291139240506329,0.579746835443038,0.060759493670886074
transversetemporal-lh,0.03036876355748373,0.0,0.06724511930585683,0.1561822125813449,0.05856832971800434,0.08893709327548807,0.0368763557483731,0.561822125813449
