,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.5,0.0,0.029411764705882353,0.09558823529411764,0.11029411764705882,0.09926470588235294,0.14705882352941177,0.01838235294117647
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.09090909090909091,0.0,0.20454545454545456,0.1590909090909091,0.022727272727272728,0.18181818181818182,0.25,0.09090909090909091
inferiortemporal-lh,0.20863309352517986,0.0,0.02877697841726619,0.4460431654676259,0.0,0.007194244604316547,0.18705035971223022,0.1223021582733813
middletemporal-lh,0.16666666666666666,0.0,0.02976190476190476,0.0,0.4583333333333333,0.11904761904761904,0.15476190476190477,0.07142857142857142
parahippocampal-lh,0.16379310344827586,0.0,0.08620689655172414,0.05172413793103448,0.11206896551724138,0.3879310344827586,0.08620689655172414,0.11206896551724138
temporalpole-lh,0.07664233576642336,0.0,0.025547445255474453,0.08394160583941605,0.10583941605839416,0.021897810218978103,0.6277372262773723,0.058394160583941604
transversetemporal-lh,0.03314917127071823,0.0,0.016574585635359115,0.13259668508287292,0.03314917127071823,0.049723756906077346,0.06077348066298342,0.6740331491712708
