,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.35294117647058826,0.0,0.16666666666666666,0.17320261437908496,0.0784313725490196,0.20915032679738563,0.0,0.0196078431372549
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.07784431137724551,0.0,0.3502994011976048,0.18413173652694612,0.1062874251497006,0.22305389221556887,0.02844311377245509,0.029940119760479042
inferiortemporal-lh,0.08744038155802862,0.0,0.21303656597774245,0.3163751987281399,0.028616852146263912,0.2559618441971383,0.028616852146263912,0.06995230524642289
middletemporal-lh,0.08684863523573201,0.0,0.1935483870967742,0.08188585607940446,0.456575682382134,0.0967741935483871,0.03722084367245657,0.04714640198511166
parahippocampal-lh,0.10138248847926268,0.0,0.2304147465437788,0.23195084485407066,0.047619047619047616,0.31797235023041476,0.019969278033794162,0.05069124423963134
temporalpole-lh,0.024793388429752067,0.0,0.10743801652892562,0.09917355371900827,0.17355371900826447,0.05785123966942149,0.47107438016528924,0.06611570247933884
transversetemporal-lh,0.02857142857142857,0.0,0.1,0.17142857142857143,0.075,0.11428571428571428,0.02142857142857143,0.48928571428571427
