,bankssts-lh,entorhinal-rh,frontalpole-lh,parahippocampal-lh,parahippocampal-rh,parstriangularis-lh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.7029972752043597,0.0653950953678474,0.008174386920980926,0.04087193460490463,0.008174386920980926,0.0027247956403269754,0.08719346049046321,0.08446866485013624
entorhinal-rh,0.08837209302325581,0.8093023255813954,0.0,0.0,0.023255813953488372,0.0,0.07906976744186046,0.0
frontalpole-lh,0.00966183574879227,0.0,0.8454106280193237,0.0,0.0,0.10628019323671498,0.0,0.03864734299516908
parahippocampal-lh,0.03804347826086957,0.0,0.0,0.7119565217391305,0.15489130434782608,0.024456521739130436,0.02717391304347826,0.043478260869565216
parahippocampal-rh,0.0027397260273972603,0.01643835616438356,0.0,0.16986301369863013,0.7315068493150685,0.030136986301369864,0.043835616438356165,0.005479452054794521
parstriangularis-lh,0.00949367088607595,0.0031645569620253164,0.08860759493670886,0.012658227848101266,0.03481012658227848,0.7183544303797469,0.0759493670886076,0.056962025316455694
temporalpole-lh,0.0989010989010989,0.046703296703296704,0.0,0.03296703296703297,0.04395604395604396,0.04945054945054945,0.6978021978021978,0.03021978021978022
transversetemporal-lh,0.07792207792207792,0.006493506493506494,0.025974025974025976,0.06493506493506493,0.012987012987012988,0.07467532467532467,0.05519480519480519,0.6818181818181818
