,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0454222853087296,0.017743080198722498,0.03903477643718949,0.0,0.0035486160397444995,0.046132008516678494,0.0,0.0,0.0,0.0,0.0468417317246274,0.0454222853087296,0.0,0.046132008516678494,0.046132008516678494,0.0198722498225692,0.0,0.046132008516678494,0.0,0.0454222853087296,0.044712562100780694,0.0262597586941093,0.0,0.0,0.0262597586941093,0.0,0.046132008516678494,0.0,0.0454222853087296,0.0468417317246274,0.016323633782824698,0.0,0.021291696238467,0.0,0.0,0.0113555713271824,0.0,0.0,0.0468417317246274,0.0,0.0,0.0468417317246274,0.0,0.0248403122782115,0.0,0.0,0.046132008516678494,0.0,0.0,0.0,0.017743080198722498,0.0,0.018452803406671398,0.043293115684882894,0.0,0.0,0.0,0.0234208658623137,0.0,0.0,0.0
Fz,0.0405616224648986,0.0390015600624025,0.031201248049921998,0.0,0.0078003120124804995,0.0390015600624025,0.0,0.0,0.0,0.0,0.0405616224648986,0.0374414976599064,0.0,0.0390015600624025,0.0390015600624025,0.031201248049921998,0.0,0.0390015600624025,0.0,0.0374414976599064,0.0390015600624025,0.0327613104524181,0.0,0.0,0.0327613104524181,0.0,0.0390015600624025,0.0,0.0374414976599064,0.0405616224648986,0.029641185647425898,0.0,0.0218408736349454,0.0,0.0,0.0249609984399376,0.0,0.0,0.0405616224648986,0.0,0.0,0.0405616224648986,0.0,0.0405616224648986,0.0,0.0,0.0390015600624025,0.0,0.0,0.0,0.0187207488299532,0.0,0.0343213728549142,0.0390015600624025,0.0,0.0,0.0,0.028081123244929798,0.0,0.0,0.0
F3,0.0338420703384207,0.011944260119442602,0.05242203052422031,0.0026542800265428003,0.0,0.04445919044459191,0.0,0.0,0.0006635700066357001,0.0006635700066357001,0.043132050431320505,0.0497677504976775,0.005972130059721301,0.051758460517584606,0.0497677504976775,0.017916390179163903,0.0,0.0451227604512276,0.0006635700066357001,0.050431320504313204,0.0404777704047777,0.023224950232249502,0.0019907100199071004,0.003981420039814201,0.023888520238885203,0.0,0.046449900464499004,0.0,0.047777040477770406,0.043132050431320505,0.015262110152621102,0.0,0.0225613802256138,0.0,0.0,0.005972130059721301,0.0013271400132714001,0.0013271400132714001,0.0491041804910418,0.0,0.0,0.051094890510948905,0.0,0.0185799601857996,0.0,0.0,0.050431320504313204,0.0006635700066357001,0.0,0.0013271400132714001,0.0165892501658925,0.0,0.015262110152621102,0.034505640345056404,0.0,0.0019907100199071004,0.0,0.021897810218978103,0.0,0.0,0.0
FT9,0.0,0.0,0.005390835579514825,0.04043126684636118,0.0,0.0,0.02425876010781671,0.03234501347708895,0.03773584905660377,0.03773584905660377,0.0,0.0,0.0431266846361186,0.0,0.0,0.0,0.02425876010781671,0.0,0.03773584905660377,0.0,0.0,0.0,0.0431266846361186,0.0431266846361186,0.0,0.026954177897574125,0.0,0.0,0.0,0.0,0.0,0.013477088948787063,0.0,0.03504043126684636,0.008086253369272238,0.0,0.04043126684636118,0.04043126684636118,0.0,0.01078167115902965,0.02425876010781671,0.0,0.029649595687331536,0.0,0.029649595687331536,0.03504043126684636,0.0,0.03773584905660377,0.03234501347708895,0.04043126684636118,0.0,0.03504043126684636,0.0,0.0,0.03234501347708895,0.0431266846361186,0.029649595687331536,0.0,0.016172506738544475,0.03504043126684636,0.03504043126684636
FC5,0.05504587155963303,0.05504587155963303,0.0,0.0,0.045871559633027525,0.045871559633027525,0.0,0.0,0.0,0.0,0.05504587155963303,0.03669724770642202,0.0,0.045871559633027525,0.045871559633027525,0.0,0.0,0.045871559633027525,0.0,0.03669724770642202,0.045871559633027525,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0,0.045871559633027525,0.0,0.03669724770642202,0.05504587155963303,0.0,0.0,0.0,0.0,0.0,0.05504587155963303,0.0,0.0,0.05504587155963303,0.0,0.0,0.05504587155963303,0.0,0.05504587155963303,0.0,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.038125,0.014375,0.044375,0.0,0.001875,0.048125,0.0,0.0,0.0,0.0,0.046875,0.049375,0.0025,0.049375,0.049375,0.0175,0.0,0.04875,0.0,0.049375,0.04375,0.023125,0.0,0.000625,0.02375,0.0,0.049375,0.0,0.049375,0.046875,0.014375,0.0,0.02125,0.0,0.0,0.00875,0.0,0.0,0.049375,0.0,0.0,0.049375,0.0,0.020625,0.0,0.0,0.049375,0.0,0.0,0.0,0.015625,0.0,0.01625,0.0375,0.0,0.0,0.0,0.020625,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.00851581508515815,0.0,0.0,0.0340632603406326,0.03527980535279805,0.03527980535279805,0.03527980535279805,0.0,0.0,0.012165450121654502,0.0,0.0,0.0,0.03527980535279805,0.0,0.03527980535279805,0.0,0.0,0.0,0.03527980535279805,0.015815085158150853,0.0,0.03527980535279805,0.0,0.0,0.0,0.0,0.0,0.031630170316301706,0.0,0.03527980535279805,0.029197080291970802,0.0,0.03527980535279805,0.03527980535279805,0.0,0.024330900243309004,0.03527980535279805,0.0,0.03527980535279805,0.0,0.03527980535279805,0.03527980535279805,0.0,0.03527980535279805,0.03527980535279805,0.03527980535279805,0.0,0.03527980535279805,0.0,0.0,0.03527980535279805,0.03527980535279805,0.03527980535279805,0.0,0.032846715328467155,0.03527980535279805,0.03527980535279805
T7,0.0,0.0,0.0,0.008896797153024912,0.0,0.0,0.025800711743772242,0.03558718861209965,0.036476868327402136,0.036476868327402136,0.0,0.0,0.011565836298932384,0.0,0.0,0.0,0.03469750889679715,0.0,0.036476868327402136,0.0,0.0,0.0,0.033807829181494664,0.014234875444839857,0.0,0.03558718861209965,0.0,0.0,0.0,0.0,0.0,0.03113879003558719,0.0,0.036476868327402136,0.029359430604982206,0.006227758007117438,0.036476868327402136,0.03558718861209965,0.0,0.017793594306049824,0.03469750889679715,0.0,0.036476868327402136,0.0,0.036476868327402136,0.036476868327402136,0.0,0.036476868327402136,0.036476868327402136,0.036476868327402136,0.0,0.036476868327402136,0.0,0.0,0.036476868327402136,0.036476868327402136,0.029359430604982206,0.0,0.03202846975088968,0.036476868327402136,0.036476868327402136
TP9,0.0,0.0,0.0,0.007514088916718848,0.0,0.0,0.018159048215403883,0.02567313713212273,0.043206011271133375,0.044458359423919847,0.0,0.0,0.00939261114589856,0.0,0.0,0.0,0.02567313713212273,0.0,0.044458359423919847,0.0,0.0,0.0,0.027551659361302442,0.011271133375078271,0.0,0.026299311208515967,0.0,0.0,0.0,0.0,0.0,0.021916092673763307,0.0,0.044458359423919847,0.020663744520976832,0.005635566687539136,0.043832185347526614,0.040701314965560426,0.0,0.012523481527864746,0.02567313713212273,0.0,0.043206011271133375,0.0,0.026925485284909206,0.043832185347526614,0.0,0.044458359423919847,0.043832185347526614,0.043832185347526614,0.0,0.044458359423919847,0.0,0.0,0.042579837194740136,0.043206011271133375,0.020663744520976832,0.0,0.023794614902943018,0.038822792736380715,0.041327489041953665
CP5,0.0,0.0,0.0,0.006798866855524079,0.0,0.0,0.01643059490084986,0.02322946175637394,0.039660056657223795,0.05099150141643059,0.0,0.0,0.0084985835694051,0.0,0.0,0.0,0.02322946175637394,0.0,0.052691218130311614,0.0,0.0,0.0,0.024929178470254956,0.010198300283286119,0.0,0.024362606232294616,0.0,0.0,0.0,0.0,0.0,0.019830028328611898,0.0,0.052691218130311614,0.018696883852691217,0.0056657223796034,0.04305949008498584,0.037393767705382434,0.0,0.0113314447592068,0.02379603399433428,0.0,0.05155807365439093,0.0,0.024362606232294616,0.041926345609065156,0.0,0.052691218130311614,0.04419263456090652,0.0453257790368272,0.0,0.052691218130311614,0.0,0.0,0.038526912181303115,0.042492917847025496,0.018696883852691217,0.0,0.02152974504249292,0.03512747875354107,0.037393767705382434
