,cuneus-lh,cuneus-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,temporalpole-rh
cuneus-lh,0.6788617886178862,0.17073170731707318,0.036585365853658534,0.0,0.052845528455284556,0.0,0.06097560975609756,0.0
cuneus-rh,0.24581005586592178,0.7541899441340782,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.05325443786982249,0.0,0.863905325443787,0.0,0.0,0.0,0.0,0.08284023668639054
frontalpole-lh,0.0,0.0,0.0,0.7096774193548387,0.12903225806451613,0.16129032258064516,0.0,0.0
frontalpole-rh,0.055350553505535055,0.0,0.0,0.05166051660516605,0.5830258302583026,0.24354243542435425,0.06642066420664207,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.0594059405940594,0.3415841584158416,0.599009900990099,0.0,0.0
parahippocampal-lh,0.21348314606741572,0.0,0.0,0.0,0.2247191011235955,0.0,0.5617977528089888,0.0
temporalpole-rh,0.006666666666666667,0.0,0.09333333333333334,0.0,0.0,0.0,0.0,0.9
