,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,superiorparietal-lh
caudalanteriorcingulate-rh,0.921875,0.0,0.0,0.0,0.0,0.0,0.078125,0.0
frontalpole-lh,0.0,0.5930232558139535,0.3372093023255814,0.0,0.0,0.06976744186046512,0.0,0.0
frontalpole-rh,0.0,0.275,0.4666666666666667,0.041666666666666664,0.0,0.18333333333333332,0.03333333333333333,0.0
parsorbitalis-rh,0.0,0.0,0.04411764705882353,0.49264705882352944,0.16911764705882354,0.0661764705882353,0.22794117647058823,0.0
parstriangularis-rh,0.0,0.0,0.0,0.17757009345794392,0.7102803738317757,0.0,0.11214953271028037,0.0
rostralanteriorcingulate-rh,0.0,0.08888888888888889,0.26666666666666666,0.07777777777777778,0.0,0.5666666666666667,0.0,0.0
rostralmiddlefrontal-rh,0.02857142857142857,0.0,0.0380952380952381,0.3333333333333333,0.1523809523809524,0.0,0.44761904761904764,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
