,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5221238938053098,0.0,0.008849557522123894,0.0,0.25663716814159293,0.0,0.17699115044247787,0.035398230088495575
entorhinal-rh,0.0,0.47794117647058826,0.0,0.0,0.10294117647058823,0.1323529411764706,0.09558823529411764,0.19117647058823528
frontalpole-lh,0.023622047244094488,0.0,0.6141732283464567,0.0,0.007874015748031496,0.10236220472440945,0.13385826771653545,0.11811023622047244
frontalpole-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.2028985507246377,0.08695652173913043,0.021739130434782608,0.0,0.47101449275362317,0.15942028985507245,0.057971014492753624,0.0
temporalpole-lh,0.014184397163120567,0.14184397163120568,0.10638297872340426,0.0,0.18439716312056736,0.3829787234042553,0.04964539007092199,0.12056737588652482
temporalpole-rh,0.1411764705882353,0.06470588235294118,0.08823529411764706,0.0,0.058823529411764705,0.029411764705882353,0.4411764705882353,0.17647058823529413
transversetemporal-rh,0.03592814371257485,0.17365269461077845,0.08982035928143713,0.0,0.011976047904191617,0.09580838323353294,0.19161676646706588,0.40119760479041916
