,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06981981981981981,0.0518018018018018,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.015765765765765764,0.0,0.0,0.04954954954954955,0.0,0.0,0.0,0.06306306306306306,0.0,0.0,0.0,0.0,0.0,0.06306306306306306,0.06531531531531531,0.0,0.06531531531531531,0.02252252252252252,0.0518018018018018,0.04054054054054054,0.0,0.07207207207207207,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.05855855855855856,0.0,0.0,0.0,0.03153153153153153,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.06981981981981981,0.0,0.0472972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0589622641509434,0.0589622641509434,0.0,0.0,0.0,0.0,0.06132075471698113,0.0,0.01650943396226415,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.06132075471698113,0.0,0.0,0.0,0.0,0.0,0.06132075471698113,0.06132075471698113,0.0,0.06132075471698113,0.02358490566037736,0.0589622641509434,0.04245283018867924,0.0,0.06132075471698113,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.06132075471698113,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.05188679245283019,0.0,0.0,0.054245283018867926,0.0,0.054245283018867926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.05314009661835749,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03864734299516908,0.0,0.021739130434782608,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.033816425120772944,0.05555555555555555,0.05555555555555555,0.0,0.0,0.01932367149758454,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555
F7,0.0,0.0,0.033381712626995644,0.06966618287373004,0.06676342525399129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026124818577648767,0.0,0.01451378809869376,0.0,0.07256894049346879,0.0,0.0,0.06966618287373004,0.040638606676342524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04354136429608128,0.0,0.0,0.06821480406386067,0.0,0.0,0.0,0.023222060957910014,0.05370101596516691,0.04499274310595065,0.0,0.0,0.01741654571843251,0.0,0.0,0.047895500725689405,0.0,0.0,0.047895500725689405,0.0,0.0,0.0,0.04934687953555878,0.0,0.06966618287373004,0.07111756168359942,0.0,0.0,0.0,0.06966618287373004
FT9,0.0,0.0,0.031335149863760216,0.0681198910081744,0.07084468664850137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02452316076294278,0.0,0.013623978201634877,0.0,0.07356948228882834,0.0,0.0,0.07084468664850137,0.03814713896457766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04087193460490463,0.0,0.0,0.07220708446866485,0.0,0.0,0.0,0.021798365122615803,0.05313351498637602,0.04223433242506812,0.0,0.0,0.01634877384196185,0.0,0.0,0.047683923705722074,0.0,0.0,0.047683923705722074,0.0,0.0,0.0,0.04904632152588556,0.0,0.07220708446866485,0.07356948228882834,0.0,0.0,0.0,0.07220708446866485
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.055793991416309016,0.055793991416309016,0.0,0.0,0.0,0.0,0.06652360515021459,0.0,0.015021459227467811,0.0,0.0,0.05793991416309013,0.0,0.0,0.0,0.06866952789699571,0.0,0.0,0.0,0.0,0.0,0.06652360515021459,0.06652360515021459,0.0,0.060085836909871244,0.02145922746781116,0.06223175965665236,0.03862660944206009,0.0,0.06652360515021459,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.060085836909871244,0.0,0.0,0.0,0.03648068669527897,0.0,0.0,0.0,0.04935622317596566,0.0,0.0,0.05150214592274678,0.0,0.04935622317596566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.05511811023622047,0.05511811023622047,0.0,0.0,0.0,0.0,0.05511811023622047,0.0,0.047244094488188976,0.0,0.0,0.05511811023622047,0.0,0.0,0.0,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.05511811023622047,0.05511811023622047,0.0,0.05511811023622047,0.05511811023622047,0.05511811023622047,0.05511811023622047,0.0,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.05511811023622047,0.05511811023622047,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.05511811023622047,0.0,0.0,0.05511811023622047,0.0,0.05511811023622047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
