,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.34705882352941175,0.09411764705882353,0.011764705882352941,0.21764705882352942,0.2,0.023529411764705882,0.0,0.10588235294117647
parstriangularis-rh,0.1518987341772152,0.45569620253164556,0.0,0.21518987341772153,0.0379746835443038,0.0,0.0,0.13924050632911392
postcentral-lh,0.09090909090909091,0.0,0.75,0.0,0.045454545454545456,0.0,0.0,0.11363636363636363
precentral-rh,0.24060150375939848,0.09774436090225563,0.0,0.3533834586466165,0.18045112781954886,0.0,0.0,0.12781954887218044
rostralmiddlefrontal-lh,0.2037037037037037,0.043209876543209874,0.0,0.15432098765432098,0.35185185185185186,0.030864197530864196,0.1111111111111111,0.10493827160493827
superiorparietal-lh,0.07692307692307693,0.0,0.0,0.0,0.10256410256410256,0.5897435897435898,0.10256410256410256,0.1282051282051282
superiortemporal-lh,0.0,0.0,0.0,0.0,0.3333333333333333,0.11904761904761904,0.5476190476190477,0.0
superiortemporal-rh,0.1588785046728972,0.07476635514018691,0.028037383177570093,0.14018691588785046,0.17757009345794392,0.04672897196261682,0.0,0.37383177570093457
