,F3,TP9,TP10,T8,AF7,FT7,AF8,AF4
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.35185185185185186,0.29012345679012347,0.35802469135802467
AF8,0.0,0.0,0.0,0.0,0.0,0.3357142857142857,0.32857142857142857,0.3357142857142857
AF4,0.0,0.0,0.0,0.0,0.0,0.3258426966292135,0.2640449438202247,0.4101123595505618
