,CP1,FC2,AF7,AF3,AFz,P1,POz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
AF7,0.0,0.0,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.27956989247311825,0.0,0.0,0.7204301075268817,0.0,0.0
POz,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
