,CP1,FC2,AF7,AF3,AFz,P1,POz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.33884297520661155,0.34710743801652894,0.0,0.0,0.3140495867768595,0.0,0.0
AF7,0.0,0.24561403508771928,0.52046783625731,0.0,0.0,0.23391812865497075,0.0,0.0
AF3,0.0,0.0,0.0,0.7391304347826086,0.14782608695652175,0.0,0.017391304347826087,0.09565217391304348
AFz,0.0,0.0,0.0,0.4186046511627907,0.37209302325581395,0.0,0.046511627906976744,0.16279069767441862
P1,0.0,0.33613445378151263,0.33613445378151263,0.0,0.0,0.3277310924369748,0.0,0.0
POz,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727
AF8,0.0,0.0,0.0,0.3870967741935484,0.1935483870967742,0.0,0.06451612903225806,0.3548387096774194
