,CP1,FC2,AF7,AF3,AFz,P1,POz,AF8
CP1,0.3838771593090211,0.1343570057581574,0.0,0.02111324376199616,0.12859884836852206,0.07869481765834933,0.08061420345489444,0.1727447216890595
FC2,0.0632034632034632,0.49004329004329006,0.03636363636363636,0.03463203463203463,0.05281385281385281,0.18354978354978355,0.06926406926406926,0.07012987012987013
AF7,0.0,0.07622504537205081,0.6442831215970962,0.0,0.018148820326678767,0.21234119782214156,0.0,0.04900181488203267
AF3,0.017991004497751123,0.05997001499250375,0.0,0.4107946026986507,0.15442278860569716,0.18590704647676162,0.010494752623688156,0.16041979010494753
AFz,0.08575031525851198,0.07692307692307693,0.013871374527112233,0.13114754098360656,0.3745271122320303,0.12862547288776796,0.008827238335435058,0.18032786885245902
P1,0.03341483292583537,0.1752241238793806,0.09535452322738386,0.10024449877750612,0.08231458842705787,0.4286878565607172,0.0,0.08475957620211899
POz,0.10512820512820513,0.20256410256410257,0.0,0.023076923076923078,0.023076923076923078,0.0,0.48717948717948717,0.15897435897435896
AF8,0.09879253567508232,0.0889132821075741,0.029637760702524697,0.11745334796926454,0.1525795828759605,0.1163556531284303,0.06586169045005488,0.33040614709110866
